,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated
2025-01-10 03:00:00+01:00,0.0,169.29,803.02,,2787.04,21594.5,0.0,42.22,0.0,16.6,,,584.79
2025-01-10 04:00:00+01:00,0.0,169.3,800.51,,2796.62,21666.3,0.0,45.26,0.0,15.3,,,519.0
2025-01-10 05:00:00+01:00,0.0,169.3,815.08,,2804.06,21553.35,0.0,42.24,0.0,17.72,,,570.28
2025-01-10 06:00:00+01:00,0.0,169.3,852.91,,2842.77,22071.37,0.0,42.66,0.0,17.92,,,590.23
2025-01-10 07:00:00+01:00,0.0,169.3,975.52,,2854.94,22939.87,0.0,43.95,0.0,16.99,,,575.15
2025-01-10 08:00:00+01:00,0.0,169.31,963.2,,2854.21,22884.19,0.0,43.63,0.0,15.76,,,571.87
2025-01-10 09:00:00+01:00,0.0,163.4,982.69,,2844.33,23074.87,0.0,43.12,0.0,20.03,,,703.49
2025-01-10 10:00:00+01:00,0.0,169.31,984.23,,2789.14,23178.24,0.0,43.06,0.0,18.58,,,736.68
2025-01-10 11:00:00+01:00,0.0,169.3,982.44,,2820.43,22490.28,0.0,33.19,0.0,20.29,,,757.04
2025-01-10 12:00:00+01:00,0.0,169.21,762.79,,2847.08,21676.55,0.0,42.63,0.0,22.0,,,812.92
2025-01-10 13:00:00+01:00,0.0,169.29,867.98,,2847.75,22269.38,0.0,43.12,0.0,21.21,,,887.96
2025-01-10 14:00:00+01:00,0.0,169.29,819.52,,2848.85,21907.54,0.0,42.29,0.0,20.31,,,936.48
2025-01-10 15:00:00+01:00,0.0,169.31,816.74,,2860.25,21547.83,0.0,42.2,0.0,20.01,,,1008.2
2025-01-10 16:00:00+01:00,0.0,169.31,820.43,,2868.8,21288.27,0.0,42.71,0.0,20.11,,,1039.03
2025-01-10 17:00:00+01:00,0.0,169.3,806.5,,2863.59,21607.23,0.0,42.68,0.0,20.24,,,992.79
2025-01-10 18:00:00+01:00,0.0,165.03,801.77,,2854.8,21445.66,0.0,41.97,0.0,17.26,,,1077.33
2025-01-10 19:00:00+01:00,0.0,169.3,874.86,,2853.8,21283.35,0.0,42.2,0.0,20.02,,,1098.98
2025-01-10 20:00:00+01:00,0.0,169.29,896.37,,2828.0,20975.66,0.0,43.19,0.0,20.99,,,1099.25
2025-01-10 21:00:00+01:00,0.0,163.96,878.93,,2808.58,20576.85,0.0,42.27,0.0,20.48,,,1077.68
2025-01-10 22:00:00+01:00,0.0,169.31,805.55,,2777.46,19415.45,0.0,42.64,0.0,19.98,,,1104.93
2025-01-10 23:00:00+01:00,0.0,169.31,696.47,,2777.1,18188.17,0.0,42.79,0.0,19.76,,,1138.97
2025-01-11 00:00:00+01:00,0.0,169.31,715.42,,2744.62,17133.21,0.0,32.7,0.0,18.22,,,1161.58
2025-01-11 01:00:00+01:00,0.0,169.31,719.58,,2748.26,16484.62,0.0,36.08,0.0,18.11,,,1200.29
2025-01-11 02:00:00+01:00,0.0,169.3,728.27,,2726.46,15746.5,0.0,43.8,0.0,18.25,,,1288.98
2025-01-11 03:00:00+01:00,0.0,169.29,730.64,,2707.57,15456.72,0.0,44.67,0.0,18.37,,,1222.23
2025-01-11 04:00:00+01:00,0.0,169.3,723.8,,2700.23,15292.43,0.0,43.21,0.0,17.3,,,1229.44
2025-01-11 05:00:00+01:00,0.0,169.29,727.41,,2697.4,15618.24,0.0,43.7,0.0,18.62,,,1223.26
2025-01-11 06:00:00+01:00,0.0,169.23,762.38,,2685.25,15729.36,0.0,44.69,0.0,19.65,,,1253.41
2025-01-11 07:00:00+01:00,0.0,168.33,729.44,,2684.19,15976.69,0.0,45.89,0.0,19.62,,,1269.04
2025-01-11 08:00:00+01:00,0.0,167.82,764.02,,2717.65,16606.94,0.0,45.07,0.0,19.46,,,1287.44
2025-01-11 09:00:00+01:00,0.0,163.85,730.92,,2760.52,17146.92,0.0,44.98,0.0,19.86,,,1304.47
2025-01-11 10:00:00+01:00,0.0,169.3,759.77,,2763.42,17357.04,0.0,46.21,0.0,19.79,,,1304.12
2025-01-11 11:00:00+01:00,0.0,169.31,751.65,,2759.37,17465.83,0.0,46.19,0.0,19.76,,,1276.27
2025-01-11 12:00:00+01:00,0.0,169.31,695.53,,2773.35,16991.57,0.0,43.61,0.0,19.56,,,1292.74
2025-01-11 13:00:00+01:00,0.0,169.32,692.02,,2779.23,16520.17,0.0,44.94,0.0,19.65,,,1267.64
2025-01-11 14:00:00+01:00,0.0,169.29,706.28,,2785.76,16255.03,0.0,45.01,0.0,19.67,,,1288.87
2025-01-11 15:00:00+01:00,0.0,169.3,733.59,,2791.26,16605.67,0.0,45.56,0.0,19.5,,,1236.4
2025-01-11 16:00:00+01:00,0.0,169.29,789.34,,2768.85,18076.55,0.0,45.63,0.0,19.33,,,1300.45
2025-01-11 17:00:00+01:00,0.0,166.57,880.88,,2789.02,19629.96,0.0,47.08,0.0,19.24,,,1245.41
2025-01-11 18:00:00+01:00,0.0,169.32,898.15,,2790.64,20109.97,0.0,45.99,0.0,19.89,,,1145.45
2025-01-11 19:00:00+01:00,0.0,169.31,841.7,,2749.35,19971.69,0.0,40.16,0.0,19.78,,,1152.06
2025-01-11 20:00:00+01:00,0.0,169.31,788.56,,2735.36,19483.19,0.0,35.33,0.0,19.8,,,1098.67
2025-01-11 21:00:00+01:00,0.0,169.3,754.82,,2735.22,19145.56,0.0,35.52,0.0,20.28,,,1227.78
2025-01-11 22:00:00+01:00,0.0,169.31,683.18,,2733.93,18146.59,0.0,37.0,0.0,20.12,,,1350.16
2025-01-11 23:00:00+01:00,0.0,169.3,606.48,,2721.04,17220.27,0.0,42.4,0.0,19.97,,,1501.81
2025-01-12 00:00:00+01:00,0.0,169.31,560.61,,2645.03,16317.01,0.0,44.63,0.0,20.13,,,1600.94
2025-01-12 01:00:00+01:00,0.0,169.31,631.9,,2629.77,16414.07,0.0,41.71,0.0,20.17,,,1533.64
2025-01-12 02:00:00+01:00,0.0,169.3,604.09,,2628.39,16368.75,0.0,46.23,0.0,20.07,,,1664.51
2025-01-12 03:00:00+01:00,0.0,169.32,560.92,,2617.0,16183.61,0.0,46.94,0.0,20.18,,,1618.48
2025-01-12 04:00:00+01:00,0.0,169.3,564.79,,2604.06,16190.96,0.0,47.01,0.0,20.11,,,1623.07
2025-01-12 05:00:00+01:00,0.0,169.3,560.59,,2608.04,16226.02,0.0,46.19,0.0,20.17,,,1759.99
2025-01-12 06:00:00+01:00,0.0,169.3,622.9,,2612.54,16300.23,0.0,47.22,0.0,19.27,,,1788.51
2025-01-12 07:00:00+01:00,0.0,168.06,736.55,,2641.46,17328.42,0.0,47.54,0.0,19.82,,,1864.2
2025-01-12 08:00:00+01:00,0.0,168.41,880.59,,2694.72,19019.68,0.0,46.04,0.0,20.11,,,1921.08
2025-01-12 09:00:00+01:00,0.0,169.25,961.99,,2715.52,20048.27,0.0,46.45,0.0,19.95,,,1886.01
2025-01-12 10:00:00+01:00,0.0,169.22,967.8,,2727.15,20285.41,0.0,42.22,0.0,20.04,,,2077.46
2025-01-12 11:00:00+01:00,0.0,169.3,921.48,,2735.12,20057.28,0.0,28.55,0.13,19.86,,,2071.61
2025-01-12 12:00:00+01:00,0.0,169.3,907.8,,2743.6,20054.74,0.0,27.67,0.13,19.79,,,2096.25
2025-01-12 13:00:00+01:00,0.0,169.3,912.39,,2730.22,19886.8,0.0,28.18,0.0,19.93,,,2083.51
2025-01-12 14:00:00+01:00,0.0,170.43,934.86,,2714.87,19263.81,0.0,28.42,0.0,19.88,,,1812.12
2025-01-12 15:00:00+01:00,0.0,170.64,918.31,,2701.18,19842.07,0.0,28.22,0.0,19.87,,,1796.65
2025-01-12 16:00:00+01:00,0.0,164.62,946.11,,2710.32,21151.11,0.0,28.14,0.0,19.74,,,1902.36
2025-01-12 17:00:00+01:00,0.0,167.09,956.85,,2709.58,21382.9,0.0,27.59,0.0,19.6,,,1924.25
2025-01-12 18:00:00+01:00,0.0,169.79,974.17,,2730.72,21234.65,0.0,32.82,0.0,19.37,,,1886.94
2025-01-12 19:00:00+01:00,0.0,169.8,982.95,,2719.5,21330.07,0.0,45.87,0.0,19.06,,,1669.04
2025-01-12 20:00:00+01:00,0.0,169.8,968.37,,2677.86,20962.5,0.0,47.38,0.0,19.15,,,1622.71
2025-01-12 21:00:00+01:00,0.0,169.81,941.1,,2668.1,20913.71,0.0,46.07,0.0,18.81,,,1784.64
2025-01-12 22:00:00+01:00,0.0,169.79,958.98,,2650.74,21152.9,0.0,47.19,0.0,19.57,,,2135.03
2025-01-12 23:00:00+01:00,0.0,169.81,926.03,,2640.53,20757.05,0.0,49.03,0.0,19.54,,,2556.7
2025-01-13 00:00:00+01:00,0.0,169.8,862.21,,2613.39,19734.55,0.0,47.96,0.0,18.36,,,2616.94
2025-01-13 01:00:00+01:00,0.0,169.8,735.73,,2578.35,18781.69,0.0,49.74,0.0,17.52,,,2728.54
2025-01-13 02:00:00+01:00,0.0,169.81,719.36,,2570.16,17294.53,0.0,49.98,0.0,17.41,,,2761.88
2025-01-13 03:00:00+01:00,0.0,169.81,685.97,,2583.66,16710.13,0.0,48.55,0.0,18.48,,,2825.57
2025-01-13 04:00:00+01:00,0.0,169.8,676.2,,2567.09,16682.61,0.0,48.78,0.0,16.94,,,2940.6
2025-01-13 05:00:00+01:00,0.0,169.8,529.41,,2584.14,17464.34,0.0,48.84,0.0,17.8,,,2928.87
2025-01-13 06:00:00+01:00,0.0,169.81,645.52,,2585.14,19059.62,0.0,45.68,0.0,16.88,,,3265.44
2025-01-13 07:00:00+01:00,0.0,164.6,904.52,,2692.12,20346.19,0.0,45.46,0.0,16.15,,,3409.3
2025-01-13 08:00:00+01:00,0.0,169.55,924.45,,2723.11,20151.26,0.0,46.34,0.0,15.74,,,3599.82
2025-01-13 09:00:00+01:00,0.0,169.3,919.6,,2724.78,19981.63,0.0,45.3,0.0,16.14,,,3569.16
2025-01-13 10:00:00+01:00,0.0,169.29,839.6,,2729.31,19460.65,0.0,45.3,0.0,16.07,,,3469.79
2025-01-13 11:00:00+01:00,0.0,169.3,717.93,,2745.99,19097.16,0.0,44.67,0.0,16.22,,,3366.19
2025-01-13 12:00:00+01:00,0.0,163.68,729.67,,2788.7,18784.11,0.0,44.58,0.0,15.41,,,3210.66
2025-01-13 13:00:00+01:00,0.0,169.29,465.81,,2789.78,18538.46,0.0,44.02,0.0,16.54,,,2934.19
2025-01-13 14:00:00+01:00,0.0,169.3,251.68,,2831.19,17663.8,0.0,44.7,0.0,16.04,,,2943.39
2025-01-13 15:00:00+01:00,0.0,169.3,252.46,,2864.31,16511.64,0.0,44.81,0.0,16.95,,,3052.1
2025-01-13 16:00:00+01:00,0.0,169.32,280.21,,2877.99,16645.24,0.0,47.37,0.0,16.0,,,3150.4
2025-01-13 17:00:00+01:00,0.0,169.29,284.78,,2896.53,16438.28,0.0,47.23,0.0,16.28,,,3226.55
2025-01-13 18:00:00+01:00,0.0,169.08,251.83,,2947.99,15528.31,0.0,48.01,0.0,16.59,,,3200.43
2025-01-13 19:00:00+01:00,0.0,169.1,149.83,,2952.62,14156.89,0.0,48.64,0.0,16.58,,,3000.94
2025-01-13 20:00:00+01:00,0.0,169.15,147.77,,2971.72,13443.31,0.0,47.8,0.0,16.71,,,2985.44
2025-01-13 21:00:00+01:00,0.0,164.35,145.98,,3007.77,12993.51,0.0,48.74,0.0,16.68,,,2904.29
2025-01-13 22:00:00+01:00,0.0,169.27,91.79,,3015.82,12468.91,0.0,47.26,0.0,16.96,,,3036.87
2025-01-13 23:00:00+01:00,0.0,169.09,92.54,,3055.7,12107.83,0.0,48.38,0.0,16.27,,,2889.91
2025-01-14 00:00:00+01:00,0.0,167.98,72.47,,3054.88,11351.07,0.0,38.09,0.0,17.11,,,3050.62
2025-01-14 01:00:00+01:00,0.0,168.51,70.75,,3048.12,11159.8,0.0,41.3,0.0,16.97,,,3043.62
2025-01-14 02:00:00+01:00,0.0,167.48,69.91,,3046.16,10907.76,0.0,46.25,0.0,16.57,,,2970.11
2025-01-14 03:00:00+01:00,0.0,169.29,69.47,,3048.88,10698.64,0.0,47.1,0.0,17.17,,,2833.08
2025-01-14 04:00:00+01:00,0.0,169.29,70.06,,3067.62,10875.06,0.0,46.71,0.0,15.93,,,2748.17
2025-01-14 05:00:00+01:00,0.0,169.3,69.73,,3096.45,11380.09,0.0,46.68,0.0,16.43,,,2730.94
2025-01-14 06:00:00+01:00,0.0,168.25,134.67,,3151.84,12484.46,0.0,37.72,0.0,14.62,,,2885.28
2025-01-14 07:00:00+01:00,0.0,168.12,351.28,,3190.38,13628.5,0.0,37.03,0.0,12.67,,,2987.49
2025-01-14 08:00:00+01:00,0.0,167.25,353.62,,3306.69,13742.28,0.0,44.51,0.0,16.0,,,3065.27
2025-01-14 09:00:00+01:00,0.0,162.43,365.37,,3357.38,13942.56,0.0,44.73,0.0,18.05,,,2997.09
2025-01-14 10:00:00+01:00,0.0,169.28,361.55,,3378.15,13567.16,0.0,45.0,0.0,17.67,,,2717.03
2025-01-14 11:00:00+01:00,0.0,169.31,372.76,,3428.91,13760.71,0.0,45.85,0.0,16.29,,,2435.49
2025-01-14 12:00:00+01:00,0.0,169.13,397.73,,3461.95,14072.84,0.0,36.23,0.0,14.22,,,2256.03
2025-01-14 13:00:00+01:00,0.0,168.35,388.11,,3495.35,14382.32,0.0,34.53,0.0,14.47,,,2204.01
2025-01-14 14:00:00+01:00,0.0,168.13,345.76,,3501.63,14177.04,0.0,43.65,0.0,14.93,,,2230.15
2025-01-14 15:00:00+01:00,0.0,169.07,349.0,,3503.33,14129.31,0.0,44.5,0.0,15.6,,,2360.47
2025-01-14 16:00:00+01:00,0.0,169.3,329.14,,3540.53,15812.63,0.0,44.38,0.0,15.3,,,2350.53
2025-01-14 17:00:00+01:00,0.0,171.64,341.27,,3544.79,16261.89,0.0,46.6,0.0,16.34,,,2390.9
2025-01-14 18:00:00+01:00,0.0,167.68,355.11,,3531.02,15990.51,0.0,46.21,0.0,17.18,,,2244.43
2025-01-14 19:00:00+01:00,0.0,169.73,355.38,,3568.34,15439.17,0.0,45.26,0.0,16.82,,,1698.1
2025-01-14 20:00:00+01:00,0.0,169.36,350.25,,3521.71,15216.4,0.0,45.57,0.0,16.31,,,1501.76
2025-01-14 21:00:00+01:00,0.0,163.18,357.56,,3530.55,14769.44,0.0,46.1,0.0,17.19,,,1736.0
2025-01-14 22:00:00+01:00,0.0,171.56,353.83,,3518.21,14347.19,0.0,47.75,0.0,17.5,,,1839.63
2025-01-14 23:00:00+01:00,0.0,169.57,216.87,,3476.98,14142.43,0.0,47.03,0.0,17.92,,,1669.89
2025-01-15 00:00:00+01:00,0.0,169.33,245.5,,3471.59,13396.35,0.0,46.26,0.0,19.27,,,1810.37
2025-01-15 01:00:00+01:00,0.0,170.48,266.22,,3477.33,13667.3,0.0,46.5,0.0,18.02,,,1823.47
2025-01-15 02:00:00+01:00,0.0,169.69,292.8,,3464.08,14336.67,0.0,45.34,0.0,18.41,,,1949.27
2025-01-15 03:00:00+01:00,0.0,169.31,305.19,,3458.39,14903.98,0.0,40.31,0.0,18.6,,,1891.44
2025-01-15 04:00:00+01:00,0.0,169.49,351.85,,3452.01,15926.19,0.0,45.92,0.0,19.12,,,2239.59
2025-01-15 05:00:00+01:00,0.0,169.99,792.17,,3487.44,17111.67,0.0,47.27,0.0,21.32,,,2308.97
2025-01-15 06:00:00+01:00,0.0,173.22,861.9,,3520.17,18450.15,0.0,45.7,0.0,21.79,,,2548.57
2025-01-15 07:00:00+01:00,0.0,174.26,853.09,,3533.07,18844.21,0.0,47.66,0.0,19.9,,,2777.16
2025-01-15 08:00:00+01:00,0.0,169.29,781.33,,3519.93,18467.36,0.0,45.56,0.0,19.54,,,2880.58
2025-01-15 09:00:00+01:00,0.0,163.06,885.1,,3575.37,18245.24,0.0,43.43,0.0,20.5,,,2585.88
2025-01-15 10:00:00+01:00,0.0,169.32,909.53,,3629.07,18612.71,0.0,45.2,0.0,19.95,,,1897.69
2025-01-15 11:00:00+01:00,0.0,169.46,904.04,,3637.04,17967.7,0.0,44.1,0.0,18.9,,,1756.04
2025-01-15 12:00:00+01:00,0.0,171.32,737.61,,3654.29,17334.67,0.0,43.91,0.0,18.8,,,1717.49
2025-01-15 13:00:00+01:00,0.0,171.59,746.03,,3664.07,17179.48,0.0,44.51,0.0,18.47,,,1898.85
2025-01-15 14:00:00+01:00,0.0,171.12,743.95,,3739.62,17419.85,0.0,44.1,0.0,18.55,,,1888.82
2025-01-15 15:00:00+01:00,0.0,171.12,877.02,,3728.79,17600.12,0.0,43.91,0.0,18.68,,,2180.9
2025-01-15 16:00:00+01:00,0.0,171.13,716.71,,3730.54,17775.24,0.0,45.31,0.0,18.77,,,2469.93
2025-01-15 17:00:00+01:00,0.0,171.12,726.0,,3710.62,17383.15,0.0,45.17,0.0,18.33,,,2555.36
2025-01-15 18:00:00+01:00,0.0,165.88,712.32,,3746.07,16798.97,0.0,45.11,0.0,17.47,,,2575.86
2025-01-15 19:00:00+01:00,0.0,171.29,665.76,,3762.07,15998.4,0.0,44.47,0.0,17.3,,,2574.69
2025-01-15 20:00:00+01:00,0.0,169.54,594.45,,3712.64,15416.34,0.0,45.28,0.0,18.26,,,2529.72
2025-01-15 21:00:00+01:00,0.0,163.41,572.15,,3607.1,13836.44,0.0,45.14,0.0,19.58,,,2890.47
2025-01-15 22:00:00+01:00,0.0,168.51,380.85,,3625.83,13615.64,0.0,46.0,0.0,19.03,,,2575.3
2025-01-15 23:00:00+01:00,0.0,163.93,407.8,,3612.0,13872.89,0.0,47.11,0.0,17.42,,,2465.79
2025-01-16 00:00:00+01:00,0.0,166.24,310.47,,3590.01,12723.32,0.0,47.7,0.0,18.71,,,2615.0
2025-01-16 01:00:00+01:00,0.0,167.64,288.92,,3522.63,12781.6,0.0,47.0,0.0,18.02,,,2477.08
2025-01-16 02:00:00+01:00,0.0,168.27,261.71,,3508.87,12510.48,0.0,45.63,0.0,18.52,,,2425.37
2025-01-16 03:00:00+01:00,0.0,169.08,275.41,,3498.29,12508.76,0.0,48.5,0.0,19.69,,,2081.12
2025-01-16 04:00:00+01:00,0.0,167.12,265.76,,3481.97,12599.66,0.0,45.73,0.0,19.95,,,1941.81
2025-01-16 05:00:00+01:00,0.0,166.99,289.82,,3519.38,12968.59,0.0,47.12,0.0,20.57,,,1830.98
2025-01-16 06:00:00+01:00,0.0,167.6,535.13,,3598.39,14330.97,0.0,49.02,0.0,19.76,,,1989.81
2025-01-16 07:00:00+01:00,0.0,166.19,548.2,,3673.28,15477.62,0.0,46.89,0.0,18.6,,,2423.28
2025-01-16 08:00:00+01:00,0.0,162.62,572.39,,3659.25,15979.67,0.0,48.08,0.0,17.65,,,2593.21
2025-01-16 09:00:00+01:00,0.0,158.69,544.71,,3650.89,15575.85,0.0,47.55,0.0,22.65,,,2686.53
2025-01-16 10:00:00+01:00,0.0,168.13,573.73,,3631.88,15702.39,0.0,44.81,0.0,26.17,,,2641.58
2025-01-16 11:00:00+01:00,0.0,169.28,608.69,,3634.32,15366.08,0.0,44.85,0.0,24.31,,,2744.71
2025-01-16 12:00:00+01:00,0.0,169.31,558.38,,3635.27,15082.76,0.0,45.19,0.0,23.32,,,2575.65
2025-01-16 13:00:00+01:00,0.0,169.5,509.62,,3709.32,14877.88,0.0,41.51,0.0,22.68,,,2501.07
2025-01-16 14:00:00+01:00,0.0,166.14,550.99,,3678.36,14875.68,0.0,44.7,0.0,20.69,,,2496.9
2025-01-16 15:00:00+01:00,0.0,168.21,538.98,,3691.16,15701.64,0.0,44.12,0.0,21.2,,,2599.44
2025-01-16 16:00:00+01:00,0.0,168.94,509.26,,3688.36,16240.89,0.0,45.63,0.0,20.12,,,2778.9
2025-01-16 17:00:00+01:00,0.0,169.56,506.84,,3727.56,16734.72,0.0,43.56,0.0,20.8,,,2537.43
2025-01-16 18:00:00+01:00,0.0,164.4,493.72,,3732.06,16384.86,0.0,45.9,0.0,21.86,,,2321.23
2025-01-16 19:00:00+01:00,0.0,167.82,542.64,,3716.8,15371.99,0.0,47.31,0.0,23.07,,,2322.29
2025-01-16 20:00:00+01:00,0.0,168.05,537.62,,3687.14,14684.82,0.0,46.08,0.0,21.58,,,2375.05
2025-01-16 21:00:00+01:00,0.0,162.92,538.42,,3685.33,13662.49,0.0,46.38,0.0,21.78,,,2483.63
2025-01-16 22:00:00+01:00,0.0,168.94,504.23,,3656.37,12865.86,0.0,46.03,0.0,20.85,,,2538.08
2025-01-16 23:00:00+01:00,0.0,168.68,354.07,,3592.5,12148.98,0.0,46.04,0.0,21.36,,,2548.0
2025-01-17 00:00:00+01:00,0.0,166.75,292.69,,3648.22,11796.21,0.0,46.28,0.0,19.96,,,2625.82
2025-01-17 01:00:00+01:00,0.0,165.95,290.41,,3640.3,11409.64,0.0,47.36,0.0,20.0,,,2754.3
2025-01-17 02:00:00+01:00,0.0,166.23,292.56,,3634.98,10974.03,0.0,47.37,0.0,20.45,,,2675.62
2025-01-17 03:00:00+01:00,0.0,165.69,292.53,,3627.48,10968.58,0.0,46.14,0.0,20.58,,,2658.6
2025-01-17 04:00:00+01:00,0.0,165.57,293.08,,3617.29,11089.76,0.0,47.67,0.0,19.38,,,2741.08
2025-01-17 05:00:00+01:00,0.0,165.65,292.76,,3624.53,11667.07,0.0,47.62,0.0,19.98,,,2790.01
2025-01-17 06:00:00+01:00,0.0,167.24,336.49,,3640.66,13041.48,0.0,47.37,0.0,21.5,,,2605.83
2025-01-17 07:00:00+01:00,0.0,165.35,442.76,,3644.07,15260.46,0.0,45.75,0.0,19.98,,,2523.58
2025-01-17 08:00:00+01:00,0.0,164.99,454.03,,3629.62,16143.55,0.0,46.49,0.0,17.91,,,2482.63
2025-01-17 09:00:00+01:00,0.0,160.08,449.84,,3664.14,15766.5,0.0,44.83,0.0,18.57,,,2300.54
2025-01-17 10:00:00+01:00,0.0,166.1,450.02,,3603.79,15581.03,0.0,43.49,0.0,18.87,,,2341.31
2025-01-17 11:00:00+01:00,0.0,165.66,445.77,,3564.0,15376.9,0.0,42.91,0.0,20.88,,,2619.02
2025-01-17 12:00:00+01:00,0.0,164.94,441.63,,3515.08,14208.22,0.0,43.73,0.0,21.2,,,2679.03
2025-01-17 13:00:00+01:00,0.0,164.78,431.8,,3529.51,13251.84,0.0,43.5,0.0,22.16,,,2679.18
2025-01-17 14:00:00+01:00,0.0,170.54,433.47,,3546.0,13733.61,0.0,52.33,0.0,19.02,,,2276.37
2025-01-17 15:00:00+01:00,0.0,166.25,447.18,,3586.12,14387.74,0.0,62.4,0.0,20.05,,,1769.94
2025-01-17 16:00:00+01:00,0.0,166.1,445.9,,3660.3,14986.01,0.0,62.38,0.0,21.49,,,1588.43
2025-01-17 17:00:00+01:00,0.0,166.09,445.68,,3676.99,15129.68,0.0,62.64,0.0,22.09,,,1548.36
2025-01-17 18:00:00+01:00,0.0,158.03,412.01,,3677.08,14258.35,0.0,62.68,0.0,22.52,,,1769.57
2025-01-17 19:00:00+01:00,0.0,164.21,289.42,,3679.99,14227.91,0.0,63.18,0.0,20.45,,,1928.21
2025-01-17 20:00:00+01:00,0.0,163.52,312.77,,3668.19,14035.35,0.0,62.15,0.0,19.76,,,2013.1
2025-01-17 21:00:00+01:00,0.0,156.95,310.12,,3669.77,13903.01,0.0,63.3,0.0,20.89,,,1677.57
2025-01-17 22:00:00+01:00,0.0,161.89,311.2,,3673.34,13486.3,0.0,63.04,0.0,20.82,,,1883.61
2025-01-17 23:00:00+01:00,0.0,165.17,307.19,,3648.73,13315.38,0.0,64.26,0.0,20.99,,,1959.56
2025-01-18 00:00:00+01:00,0.0,165.16,316.12,,3575.03,13192.42,0.0,63.27,0.0,18.17,,,1853.29
2025-01-18 01:00:00+01:00,0.0,166.8,315.93,,3581.78,13405.42,0.0,65.02,0.0,15.91,,,1777.23
2025-01-18 02:00:00+01:00,0.0,164.91,314.62,,3588.97,13004.18,0.0,64.55,0.0,14.95,,,1817.6
2025-01-18 03:00:00+01:00,0.0,163.48,303.33,,3595.46,12973.78,0.0,64.78,0.0,14.97,,,1793.0
2025-01-18 04:00:00+01:00,0.0,163.77,284.76,,3580.76,12536.97,0.0,63.52,0.0,14.69,,,1817.42
2025-01-18 05:00:00+01:00,0.0,164.27,309.19,,3596.12,12077.54,0.0,63.58,0.0,15.12,,,1859.11
2025-01-18 06:00:00+01:00,0.0,163.69,435.92,,3614.97,12256.01,0.0,64.5,0.0,16.11,,,1602.4
2025-01-18 07:00:00+01:00,0.0,160.53,535.84,,3613.27,13929.77,0.0,63.6,0.0,16.37,,,1462.51
2025-01-18 08:00:00+01:00,0.0,160.78,554.31,,3609.14,15651.31,0.0,64.47,0.0,18.26,,,1392.88
2025-01-18 09:00:00+01:00,0.0,156.06,677.12,,3576.6,16666.43,0.0,63.65,0.0,19.97,,,1469.3
2025-01-18 10:00:00+01:00,0.0,162.98,707.51,,3586.16,17599.37,0.0,64.4,0.0,19.33,,,1600.6
2025-01-18 11:00:00+01:00,0.0,164.35,713.1,,3597.33,17761.78,0.0,64.6,0.0,18.59,,,1734.96
2025-01-18 12:00:00+01:00,0.0,165.85,711.33,,3612.84,17664.79,0.0,63.55,0.18,18.51,,,1747.81
2025-01-18 13:00:00+01:00,0.0,164.76,712.92,,3613.55,17377.63,0.0,64.33,0.1,18.08,,,1677.96
2025-01-18 14:00:00+01:00,0.0,166.59,718.34,,3620.58,17328.58,0.0,64.04,0.0,19.01,,,1747.14
2025-01-18 15:00:00+01:00,0.0,165.7,699.93,,3626.82,17585.63,0.0,64.05,0.0,19.3,,,1949.67
2025-01-18 16:00:00+01:00,0.0,165.83,697.81,,3654.74,18041.82,0.0,64.41,0.0,19.08,,,2256.85
2025-01-18 17:00:00+01:00,0.0,162.68,659.66,,3667.19,17830.0,0.0,64.37,0.0,20.63,,,2358.87
2025-01-18 18:00:00+01:00,0.0,166.07,658.45,,3662.58,16878.09,0.0,64.47,0.0,21.82,,,2471.19
2025-01-18 19:00:00+01:00,0.0,166.1,438.01,,3631.61,16237.55,0.0,60.19,0.0,20.41,,,2567.36
2025-01-18 20:00:00+01:00,0.0,165.71,453.56,,3627.74,15651.12,0.0,64.25,0.0,20.33,,,2464.04
2025-01-18 21:00:00+01:00,0.0,164.98,451.66,,3602.98,15043.45,0.0,64.02,0.0,19.91,,,2283.35
2025-01-18 22:00:00+01:00,0.0,164.75,318.37,,3585.87,14529.86,0.0,63.55,0.0,19.3,,,2017.07
2025-01-18 23:00:00+01:00,0.0,166.4,302.46,,3548.89,13997.25,0.0,65.1,0.0,18.82,,,2029.13
2025-01-19 00:00:00+01:00,0.0,167.29,302.6,,3526.26,13420.67,0.0,64.84,0.0,17.65,,,1915.23
2025-01-19 01:00:00+01:00,0.0,167.57,305.28,,3502.82,13207.76,0.0,65.04,0.0,16.33,,,1622.53
2025-01-19 02:00:00+01:00,0.0,166.91,315.26,,3460.71,12943.64,0.0,65.77,0.0,15.91,,,1441.09
2025-01-19 03:00:00+01:00,0.0,167.55,302.79,,3459.2,12943.78,0.0,65.13,0.0,17.67,,,1244.82
2025-01-19 04:00:00+01:00,0.0,166.55,450.07,,3449.44,12594.72,0.0,66.3,0.0,16.85,,,1028.3
